Wed May 26 21:38:03 2021, failed_to_connect_to_the_match
Wed May 26 21:38:04 2021, failed_to_connect_to_the_match
Wed May 26 21:38:13 2021, lost_connection_geographical
Wed May 26 21:38:15 2021, lost_connection_geographical
Wed May 26 21:38:17 2021, lost_connection_geographical
Wed May 26 21:38:19 2021, lost_connection_geographical
Wed May 26 21:38:21 2021, lost_connection_geographical
Wed May 26 23:47:33 2021, lost_connection_geographical
Wed May 26 23:47:34 2021, lost_connection_geographical
Wed May 26 23:47:35 2021, lost_connection_geographical
Wed May 26 23:47:37 2021, lost_connection_geographical
Wed May 26 23:47:38 2021, lost_connection_geographical
Wed May 26 23:47:46 2021, failed_to_connect_to_the_match
Wed May 26 23:47:49 2021, failed_to_connect_to_the_match
Wed May 26 23:47:51 2021, failed_to_connect_to_the_match
Wed May 26 23:47:53 2021, failed_to_connect_to_the_match
Wed May 26 23:47:55 2021, failed_to_connect_to_the_match
Thu May 27 17:13:48 2021, lost_connection_geographical
Thu May 27 17:13:49 2021, lost_connection_geographical
Thu May 27 17:13:50 2021, lost_connection_geographical
Thu May 27 17:13:52 2021, lost_connection_geographical
Thu May 27 17:13:53 2021, lost_connection_geographical
Thu May 27 21:33:18 2021, lost_connection_geographical
Thu May 27 21:33:19 2021, lost_connection_geographical
Thu May 27 21:33:21 2021, lost_connection_geographical
Fri May 28 10:07:36 2021, lost_connection_geographical
Fri May 28 10:07:37 2021, lost_connection_geographical
Fri May 28 10:07:38 2021, lost_connection_geographical
Fri May 28 10:07:39 2021, lost_connection_geographical
Fri May 28 10:07:41 2021, lost_connection_geographical
Fri May 28 10:07:42 2021, failed_to_connect_to_the_match
Fri May 28 10:07:44 2021, failed_to_connect_to_the_match
Fri May 28 10:07:46 2021, failed_to_connect_to_the_match
Fri May 28 10:07:48 2021, failed_to_connect_to_the_match
Fri May 28 10:07:50 2021, failed_to_connect_to_the_match
Fri May 28 12:50:10 2021, failed_to_connect_to_the_match
Fri May 28 12:50:11 2021, failed_to_connect_to_the_match
Fri May 28 12:50:12 2021, failed_to_connect_to_the_match
Fri May 28 12:50:14 2021, failed_to_connect_to_the_match
Fri May 28 12:50:15 2021, failed_to_connect_to_the_match
Fri May 28 12:50:24 2021, lost_connection_geographical
Fri May 28 12:50:26 2021, lost_connection_geographical
Fri May 28 12:50:28 2021, lost_connection_geographical
Fri May 28 12:50:30 2021, lost_connection_geographical
Fri May 28 12:50:32 2021, lost_connection_geographical
Fri May 28 19:03:44 2021, lost_connection_geographical
Fri May 28 19:10:37 2021, failed_to_connect_to_the_match
Sun May 30 06:27:49 2021, lost_connection_geographical
Sun May 30 06:27:50 2021, lost_connection_geographical
Sun May 30 06:27:51 2021, lost_connection_geographical
Sun May 30 06:27:52 2021, lost_connection_geographical
Sun May 30 06:27:53 2021, lost_connection_geographical
Sun May 30 06:27:55 2021, failed_to_connect_to_the_match
Sun May 30 06:27:57 2021, failed_to_connect_to_the_match
Sun May 30 06:27:59 2021, failed_to_connect_to_the_match
Sun May 30 06:28:01 2021, failed_to_connect_to_the_match
Sun May 30 06:28:03 2021, failed_to_connect_to_the_match
Sun May 30 22:08:58 2021, lost_connection_geographical
Sun May 30 22:08:59 2021, lost_connection_geographical
Sun May 30 22:09:00 2021, lost_connection_geographical
Sun May 30 22:09:01 2021, lost_connection_geographical
Sun May 30 22:09:03 2021, lost_connection_geographical
Sun May 30 22:09:04 2021, failed_to_connect_to_the_match
Sun May 30 22:09:06 2021, failed_to_connect_to_the_match
Sun May 30 22:09:08 2021, failed_to_connect_to_the_match
Sun May 30 22:09:10 2021, failed_to_connect_to_the_match
Sun May 30 22:09:12 2021, failed_to_connect_to_the_match
Sun May 30 23:35:53 2021, lost_connection_geographical
Sun May 30 23:35:54 2021, lost_connection_geographical
Sun May 30 23:35:56 2021, lost_connection_geographical
Sun May 30 23:35:57 2021, lost_connection_geographical
Sun May 30 23:35:58 2021, lost_connection_geographical
Sun May 30 23:36:07 2021, failed_to_connect_to_the_match
Sun May 30 23:36:09 2021, failed_to_connect_to_the_match
Sun May 30 23:36:11 2021, failed_to_connect_to_the_match
Sun May 30 23:36:13 2021, failed_to_connect_to_the_match
Sun May 30 23:36:15 2021, failed_to_connect_to_the_match
Mon May 31 11:00:27 2021, failed_to_connect_to_the_match
Mon May 31 11:00:29 2021, failed_to_connect_to_the_match
Mon May 31 11:00:30 2021, failed_to_connect_to_the_match
Mon May 31 11:00:31 2021, failed_to_connect_to_the_match
Mon May 31 11:00:32 2021, failed_to_connect_to_the_match
Mon May 31 11:00:41 2021, lost_connection_geographical
Mon May 31 11:00:43 2021, lost_connection_geographical
Mon May 31 11:00:45 2021, lost_connection_geographical
Mon May 31 11:00:47 2021, lost_connection_geographical
Mon May 31 11:00:49 2021, lost_connection_geographical
Tue Jun  1 02:18:03 2021, lost_connection_geographical
Tue Jun  1 02:18:04 2021, lost_connection_geographical
Tue Jun  1 02:18:06 2021, lost_connection_geographical
Tue Jun  1 02:18:07 2021, lost_connection_geographical
Tue Jun  1 02:18:08 2021, lost_connection_geographical
Tue Jun  1 02:18:09 2021, failed_to_connect_to_the_match
Tue Jun  1 02:18:12 2021, failed_to_connect_to_the_match
Tue Jun  1 02:18:14 2021, failed_to_connect_to_the_match
Tue Jun  1 02:18:16 2021, failed_to_connect_to_the_match
Tue Jun  1 02:18:18 2021, failed_to_connect_to_the_match
Tue Jun  1 08:41:49 2021, failed_to_connect_to_the_match
Tue Jun  1 08:41:50 2021, failed_to_connect_to_the_match
Tue Jun  1 08:41:52 2021, failed_to_connect_to_the_match
Tue Jun  1 08:41:53 2021, failed_to_connect_to_the_match
Tue Jun  1 08:41:54 2021, failed_to_connect_to_the_match
Tue Jun  1 08:41:55 2021, lost_connection_geographical
Tue Jun  1 08:41:57 2021, lost_connection_geographical
Tue Jun  1 08:42:00 2021, lost_connection_geographical
Tue Jun  1 08:42:02 2021, lost_connection_geographical
Tue Jun  1 08:42:04 2021, lost_connection_geographical
Tue Jun  1 18:36:31 2021, lost_connection_geographical
Tue Jun  1 18:36:32 2021, lost_connection_geographical
Tue Jun  1 18:36:33 2021, lost_connection_geographical
Tue Jun  1 18:36:35 2021, lost_connection_geographical
Tue Jun  1 18:36:36 2021, lost_connection_geographical
Tue Jun  1 18:36:37 2021, failed_to_connect_to_the_match
Tue Jun  1 18:36:39 2021, failed_to_connect_to_the_match
Tue Jun  1 18:36:41 2021, failed_to_connect_to_the_match
Tue Jun  1 18:36:43 2021, failed_to_connect_to_the_match
Tue Jun  1 18:36:45 2021, failed_to_connect_to_the_match
